"","LInkZip","iMISID","ZCTA","NameLnk","NAME","PLACEFP","STATEFP","GISJOIN","SUST_MANAGER","SUST_CEOPLAN","SUST_CITCOMM","SUST_BUDGET","SUST_STAFF","POV_POL_CNT","POV_POL_PER","WAT_POL_PER","WAT_POL_CNT","EM_POL_CNT","EM_POL_PER","USTATE.","USTATE","UPO","UMETRO","STATE_GHG","STATE_WATER","STATE_POV","GEO.id","POV_PERCENT_POP","PER_CAP_INC","COL_DEG_PER","DEM_VOTE_PER","NRDC_COUNT","NRDC_PER_ZIP_POP","NRDC_PER_TOTNRDC","WATER_STRESS_RANKS","WATER_STRESS_TOPN_PER","WATER_STRESS_ABS","TOT_POP"
"365",33065,183013,"33065","12_Coral Springs","Coral Springs","14400","12","G12014400",1,0,1,1,1,2,0.4,0.8,4,1,0.2,12,"FL","Coral Springs",0,0,11,1.78,"8600000US33065","12.2","23709","20.8554281",67.45,58,0.00114963033438386,1e-04,72,0,0.46185384,125783
"366",33138,183043,"33138","12_Miami Shores","Miami Shores","45175","12","G12045175",1,0,0,0,0,0,0,0,0,0,0,12,"FL","Miami Shores",0,0,11,1.78,"8600000US33138","23.3","27543","24.2128258",58.09,106,0.00384364348393647,2e-04,72,0,0.46185384,9551
"367",33154,125850,"33154","12_Surfside","Surfside","70075","12","G12070075",1,0,0,0,1,0,0,0.2,1,0,0,12,"FL","Surfside",0,0,11,1.78,"8600000US33154","13.5","52440","40.7098732",58.09,59,0.00423546302943288,1e-04,72,0,0.46185384,4520
"368",33301,125990,"33301","12_Fort Lauderdale","Fort Lauderdale","24000","12","G12024000",0,1,1,1,1,4,0.8,0.8,4,3,0.6,12,"FL","Fort Lauderdale",1,0,11,1.78,"8600000US33301","7.8","67732","47.4794311",67.45,48,0.0036482480808695,1e-04,72,0,0.46185384,1751234
"369",33401,183197,"33401","12_West Palm Beach","West Palm Beach","76600","12","G12076600",0,0,1,0,1,3,0.6,0.6,3,2,0.4,12,"FL","West Palm Beach",1,0,11,1.78,"8600000US33401","18.1","31976","28.624367",61.51,91,0.00392275196137598,1e-04,72,0,0.46185384,98779
"370",33401,126191,"33401","12_West Palm Beach","West Palm Beach","76600","12","G12076600",0,1,1,0,1,0,0,0.8,4,0,0,12,"FL","West Palm Beach",1,0,11,1.78,"8600000US33401","18.1","31976","28.624367",61.51,91,0.00392275196137598,1e-04,72,0,0.46185384,1265293
"371",33408,126260,"33408","12_Juno Beach","Juno Beach","35850","12","G12035850",1,0,0,0,0,0,0,0,0,0,0,12,"FL","Juno Beach",0,0,11,1.78,"8600000US33408","6.2","51981","37.5392277",61.51,129,0.0071003963011889,2e-04,72,0,0.46185384,3332
"372",33432,183257,"33432","12_Boca Raton","Boca Raton","07300","12","G12007300",1,0,0,1,0,0,0,1,5,0,0,12,"FL","Boca Raton",1,0,11,1.78,"8600000US33432","13.6","59969","42.1482184",61.51,100,0.00537172324881822,1e-04,72,0,0.46185384,85670
"373",33444,183276,"33444","12_Delray Beach","Delray Beach","17100","12","G12017100",1,0,1,1,1,2,0.4,0.6,3,1,0.2,12,"FL","Delray Beach",1,0,11,1.78,"8600000US33444","19.2","27622","25.1105593",61.51,59,0.00295029502950295,1e-04,72,0,0.46185384,64092
"374",33460,183293,"33460","12_Lake Worth","Lake Worth","39075","12","G12039075",1,1,0,1,1,2,0.4,1,5,0,0,12,"FL","Lake Worth",0,0,11,1.78,"8600000US33460","27.7","19086","16.2022823",61.51,63,0.00206300347108521,1e-04,72,0,0.46185384,35513
"375",33471,183326,"33471","12_Moore Haven","Moore Haven","46550","12","G12046550",0,0,0,0,0,5,1,0,0,0,0,12,"FL","Moore Haven",0,0,11,1.78,"8600000US33471","27.7","16172","8.7431154",41.61,4,0.000542667209333876,0,72,0,0.46185384,11175
"376",33542,183379,"33542","12_Zephyrhills","Zephyrhills","79225","12","G12079225",1,1,0,0,0,1,0.2,1,5,0,0,12,"FL","Zephyrhills",0,0,11,1.78,"8600000US33542","20.3","19853","10.5266955",48.19,35,0.00165063195623467,1e-04,85,0,0.474612231,13152
"377",33619,409015,"33619","12_Miami Gardens","Miami Gardens","45060","12","G12045060",1,0,0,0,0,2,0.4,0,0,0,0,12,"FL","Miami Gardens",0,0,11,1.78,"8600000US33619","25.6","15494","9.2590868",53.59,9,0.00026670617869314,0,85,0,0.474612231,109346
"378",33706,183413,"33706","12_Treasure Island","Treasure Island","72325","12","G12072325",1,0,0,0,0,0,0,0.8,4,0,0,12,"FL","Treasure Island",0,0,11,1.78,"8600000US33706","10.8","48430","37.5350342",54.17,91,0.00564866542520174,1e-04,85,0,0.474612231,7455
"379",33706,126775,"33706","12_St. Pete Beach","St. Pete Beach","62885","12","G12062885",1,0,0,0,0,1,0.2,0,0,0,0,12,"FL","St. Pete Beach",0,0,11,1.78,"8600000US33706","10.8","48430","37.5350342",54.17,91,0.00564866542520174,1e-04,85,0,0.474612231,9927
"380",33756,126677,"33756","12_Clearwater","Clearwater","12875","12","G12012875",0,0,0,0,1,3,0.6,1,5,0,0,12,"FL","Clearwater",1,0,11,1.78,"8600000US33756","15.3","25978","20.6416513",54.17,89,0.00301011262556228,1e-04,85,0,0.474612231,910260
"381",33772,183671,"33772","12_Seminole","Seminole","64975","12","G12064975",0,0,0,0,0,0,0,0,0,0,0,12,"FL","Seminole",0,0,11,1.78,"8600000US33772","8.7","28826","24.5233071",54.17,83,0.00380402401576608,1e-04,85,0,0.474612231,19002
"382",33785,183665,"33785","12_Indian Rocks Beach","Indian Rocks Beach","33625","12","G12033625",1,0,1,0,0,0,0,0,0,0,0,12,"FL","Indian Rocks Beach",0,0,11,1.78,"8600000US33785","4.5","61331","40.533988",54.17,31,0.00541295617251615,0,85,0,0.474612231,5143
"383",33830,126916,"33830","12_Bartow","Bartow","03675","12","G12003675",1,0,0,0,0,0,0,0.8,4,0,0,12,"FL","Bartow",0,0,11,1.78,"8600000US33830","18.5","20191","12.4389939",46.91,36,0.0013745704467354,1e-04,85,0,0.474612231,16919
"384",33850,183510,"33850","12_Lake Alfred","Lake Alfred","37525","12","G12037525",1,0,1,0,0,0,0,0.4,2,2,0.4,12,"FL","Lake Alfred",0,0,11,1.78,"8600000US33850","21.6","19143","14.1411201",46.91,5,0.000728013977868375,0,85,0,0.474612231,4508
"385",33853,183512,"33853","12_Lake Wales","Lake Wales","38950","12","G12038950",1,0,0,0,0,1,0.2,0.6,3,0,0,12,"FL","Lake Wales",0,0,11,1.78,"8600000US33853","29.8","15189","13.5317591",46.91,32,0.00298423948521869,0,72,0,0.46185384,14474
"386",33948,127127,"33948","12_Port Charlotte","Port Charlotte","58350","12","G12058350",0,0,0,0,0,3,0.6,0.6,3,0,0,12,"FL","Port Charlotte",1,0,11,1.78,"8600000US33948","14.2","23426","16.8103967",46.34,47,0.00294818717852214,1e-04,85,0,0.474612231,150060
"387",33950,183559,"33950","12_Punta Gorda","Punta Gorda","59200","12","G12059200",1,0,0,0,0,1,0.2,0.8,4,0,0,12,"FL","Punta Gorda",1,0,11,1.78,"8600000US33950","10.7","42209","29.0590956",46.34,84,0.0043566205072351,1e-04,85,0,0.474612231,16343
"388",34135,351462,"34135","12_Bonita Springs","Bonita Springs","07525","12","G12007525",1,0,0,0,0,1,0.2,0.6,3,0,0,12,"FL","Bonita Springs",0,0,11,1.78,"8600000US34135","15.6","34992","25.5794642",44.78,76,0.00205460935387943,1e-04,72,0,0.46185384,42730
"389",34145,253223,"34145","12_Marco Island","Marco Island","43083","12","G12043083",1,0,0,0,0,0,0,1,5,0,0,12,"FL","Marco Island",0,0,11,1.78,"8600000US34145","7","53485","38.3965552",38.66,53,0.00319797260604598,1e-04,72,0,0.46185384,15634
"390",34236,127263,"34236","12_Sarasota","Sarasota","64175","12","G12064175",0,1,1,1,1,4,0.8,1,5,0,0,12,"FL","Sarasota",1,0,11,1.78,"8600000US34236","12.2","63848","44.1538324",49.95,116,0.0106470858191831,2e-04,85,0,0.474612231,372057
"391",34266,183462,"34266","12_Arcadia","Arcadia","01750","12","G12001750",0,0,0,0,0,1,0.2,0.4,2,0,0,12,"FL","Arcadia",0,0,11,1.78,"8600000US34266","26.8","15230","8.6735688",43.76,17,0.000553007384275072,0,85,0,0.474612231,33991
"392",34286,183623,"34286","12_North Port","North Port","49675","12","G12049675",1,0,0,0,1,1,0.2,1,5,0,0,12,"FL","North Port",0,0,11,1.78,"8600000US34286","8.9","22292","14.0179741",49.95,28,0.00144404332129964,0,85,0,0.474612231,54907
"393",34450,183637,"34450","12_Inverness","Inverness","33950","12","G12033950",1,0,0,0,1,0,0,0.6,3,0,0,12,"FL","Inverness",0,0,11,1.78,"8600000US34450","12.1","26658","17.3972111",41.85,27,0.00249261447562777,0,85,0,0.474612231,7276
"394",34470,124887,"34470","12_Ocala","Ocala","50750","12","G12050750",1,0,0,1,1,1,0.2,0.8,4,0,0,12,"FL","Ocala",1,0,11,1.78,"8600000US34470","20.5","18921","14.0427933",44.15,32,0.00167232819440815,0,73,0,0.462221851,54801
"395",34601,126585,"34601","12_Brooksville","Brooksville","08800","12","G12008800",0,0,0,0,0,1,0.2,1,5,0,0,12,"FL","Brooksville",1,0,11,1.78,"8600000US34601","19.5","22299","15.7471271",48.2,47,0.00217140217140217,1e-04,85,0,0.474612231,171689
"396",34677,183693,"34677","12_Oldsmar","Oldsmar","51350","12","G12051350",1,0,0,1,1,0,0,0.2,1,0,0,12,"FL","Oldsmar",0,0,11,1.78,"8600000US34677","8.8","33972","25.7230937",54.17,51,0.00247176852614743,1e-04,85,0,0.474612231,13401
"397",34695,183704,"34695","12_Safety Harbor","Safety Harbor","62425","12","G12062425",1,0,0,0,0,0,0,0,0,0,0,12,"FL","Safety Harbor",0,0,11,1.78,"8600000US34695","8.4","35509","28.4592495",54.17,60,0.00342270393610953,1e-04,85,0,0.474612231,17089
"398",34741,124994,"34741","12_Kissimmee","Kissimmee","36950","12","G12036950",0,0,0,0,0,3,0.6,0.4,2,0,0,12,"FL","Kissimmee",1,0,11,1.78,"8600000US34741","20.8","16623","10.2730281",59.93,19,0.000457368446391604,0,72,0,0.46185384,263676
"399",34753,254384,"34753","12_Mascotte","Mascotte","43425","12","G12043425",1,0,0,0,0,0,0,0.6,3,0,0,12,"FL","Mascotte",0,0,11,1.78,"8600000US34753","20.5","14185","10.7717311",43.19,2,0.000369754113514513,0,85,0,0.474612231,5591
"400",34761,183752,"34761","12_Ocoee","Ocoee","51075","12","G12051075",1,1,1,0,0,1,0.2,0.8,4,0,0,12,"FL","Ocoee",0,0,11,1.78,"8600000US34761","10.6","26071","19.1233199",59.37,23,0.000618279569892473,0,73,0,0.462221851,32290
"401",34982,127588,"34982","12_Fort Pierce","Fort Pierce","24300","12","G12024300",0,1,1,1,1,4,0.8,0.8,4,2,0.4,12,"FL","Fort Pierce",1,0,11,1.78,"8600000US34982","14.3","20057","11.1462461",56.11,55,0.00208704891283725,1e-04,72,0,0.46185384,265108
"402",37072,184345,"37072","47_Goodlettsville","Goodlettsville","29920","47","G47029920",1,0,1,0,0,0,0,0,0,0,0,47,"TN","Goodlettsville",0,0.47,4,1.09,"8600000US37072","9.4","26725","20.3730567",60.62,36,0.00122955018955565,1e-04,28,0,0.416144811,17075
"403",37122,184371,"37122","47_Mount Juliet","Mount Juliet","50780","47","G47050780",1,0,0,0,0,0,0,0.2,1,1,0.2,47,"TN","Mount Juliet",0,0.47,4,1.09,"8600000US37122","6.1","30418","22.7661444",31.47,38,0.000849902708505737,1e-04,28,0,0.416144811,21718
"404",37160,184386,"37160","47_Shelbyville","Shelbyville","67760","47","G47067760",0,0,0,1,0,2,0.4,0.2,1,2,0.4,47,"TN","Shelbyville",0,0.47,4,1.09,"8600000US37160","23.1","18323","8.933763",32.98,11,0.000339024841274733,0,5,0,0.382462217,44696
"405",37188,348140,"37188","47_White House","White House","80200","47","G47080200",0,0,0,0,0,0,0,0,0,0,0,47,"TN","White House",0,0.47,4,1.09,"8600000US37188","7.8","24676","14.5904825",34.23,5,0.000370288084129453,0,28,0,0.416144811,10048
"406",37334,184460,"37334","47_Fayetteville","Fayetteville","25920","47","G47025920",0,0,0,0,1,0,0,0,0,0,0,47,"TN","Fayetteville",0,0.47,4,1.09,"8600000US37334","17.3","22540","14.1683752",28.59,20,0.00094732853353543,0,6,0,0.383082237,7166
"407",37412,184502,"37412","47_East Ridge","East Ridge","22720","47","G47022720",0,0,0,0,1,1,0.2,0,0,1,0.2,47,"TN","East Ridge",0,0.47,4,1.09,"8600000US37412","13.1","22140","18.6452999",44.02,18,0.00085927057475654,0,15,0,0.399357837,19642
"408",37716,184560,"37716","47_Clinton","Clinton","15580","47","G47015580",0,0,1,0,0,1,0.2,0,0,0,0,47,"TN","Clinton",0,0.47,4,1.09,"8600000US37716","14.4","22578","14.4847793",36.68,28,0.0010687838766318,0,8,0,0.385834362,9625
"409",37934,184699,"37934","47_Knoxville","Knoxville","40000","47","G47040000",1,0,0,0,0,0,0,0,0,0,0,47,"TN","Knoxville",0,0.47,4,1.09,"8600000US37934","3.4","41583","44.8593391",38.32,48,0.00197701717533671,1e-04,8,0,0.385834362,20350
"410",38001,207660,"38001","47_Alamo","Alamo","00440","47","G47000440",0,0,0,0,0,0,0,0,0,0,0,47,"TN","Alamo",0,0.47,4,1.09,"8600000US38001","20","20065","8.8478585",33,1,0.000237586124970302,0,42,0,0.427527962,14186
"411",38002,303525,"38002","47_Lakeland","Lakeland","40350","47","G47040350",1,1,1,0,1,0,0,0,0,0,0,47,"TN","Lakeland",0,0.47,4,1.09,"8600000US38002","3.6","32927","28.216833",63.79,16,0.00044278400442784,0,42,0,0.427527962,8093
"412",38008,184710,"38008","47_Bolivar","Bolivar","07180","47","G47007180",0,0,0,0,0,2,0.4,0,0,0,0,47,"TN","Bolivar",0,0.47,4,1.09,"8600000US38008","23.7","16107","11.4883392",53.11,2,0.0002040399918384,0,42,0,0.427527962,27848
"413",38012,184715,"38012","47_Brownsville","Brownsville","08920","47","G47008920",0,0,0,0,0,1,0.2,0,0,0,0,47,"TN","Brownsville",0,0.47,4,1.09,"8600000US38012","23","18408","12.7459322",60.72,5,0.000346644481419856,0,42,0,0.427527962,10316
"414",38138,184771,"38138","47_Germantown","Germantown","28960","47","G47028960",0,0,0,0,0,0,0,0,0,0,0,47,"TN","Germantown",0,0.47,4,1.09,"8600000US38138","2.9","49446","50.5335015",63.79,40,0.00171013253527148,1e-04,42,0,0.427527962,37251
"415",38555,184910,"38555","47_Crossville","Crossville","18540","47","G47018540",1,1,1,1,1,4,0.8,0.4,2,0,0,47,"TN","Crossville",0,0.47,4,1.09,"8600000US38555","18.7","20885","13.5123717",31.15,20,0.00103076843787043,0,8,0,0.385834362,11599
"416",38632,184945,"38632","28_Hernando","Hernando","31780","28","G28031780",0,0,0,0,0,2,0.4,0.2,1,0,0,28,"MS","Hernando",0,0,2,1,"8600000US38632","9.2","27056","17.9672268",30.74,7,0.000285924352585573,0,30,0,0.416989278,12318
"417",38637,184950,"38637","28_Horn Lake","Horn Lake","33700","28","G28033700",0,0,1,1,1,0,0,0.2,1,0,0,28,"MS","Horn Lake",0,0,2,1,"8600000US38637","16","18726","9.504745",30.74,8,0.000308868383460098,0,42,0,0.427527962,24669
"418",38671,184978,"38671","28_Southaven","Southaven","69280","28","G28069280",0,1,0,0,0,0,0,0.2,1,1,0.2,28,"MS","Southaven",0,0,2,1,"8600000US38671","13.4","21881","14.6758629",30.74,15,0.000422737649015021,0,42,0,0.427527962,44076
"419",38676,129764,"38676","28_Tunica","Tunica","74760","28","G28074760",0,0,0,0,0,3,0.6,0,0,0,0,28,"MS","Tunica",0,0,2,1,"8600000US38676","30.1","15099","11.4220928",76.33,1,0.000167364016736402,0,30,0,0.416989278,10448
"420",38751,129821,"38751","28_Indianola","Indianola","34740","28","G28034740",0,0,0,0,0,0,0,0,0,0,0,28,"MS","Indianola",0,0,2,1,"8600000US38751","30.7","14877","16.3442803",70.72,1,8.47457627118644e-05,0,30,0,0.416989278,10805
"421",39339,185146,"39339","28_Louisville","Louisville","42280","28","G28042280",0,0,0,0,0,2,0.4,0,0,0,0,28,"MS","Louisville",0,0,2,1,"8600000US39339","23.8","17673","14.1890691",45.84,3,0.000185908161368284,0,80,0,0.469094302,6604
"422",40059,397322,"40059","21_Prospect","Prospect","63264","21","G21063264",0,0,0,0,0,0,0,0,0,1,0.2,21,"KY","Prospect",0,0,13,1.54,"8600000US40059","3.9","56904","50.046652",56.06,50,0.00302773404384159,1e-04,24,0,0.413206849,5802
"423",40108,185286,"40108","21_Brandenburg","Brandenburg","09226","21","G21009226",0,0,0,0,0,1,0.2,0.2,1,0,0,21,"KY","Brandenburg",0,0,13,1.54,"8600000US40108","10","21862","12.9643427",39.36,9,0.000778681432773836,0,24,0,0.413206849,27043
"424",41001,185446,"41001","21_Alexandria","Alexandria","00802","21","G21000802",0,0,0,0,0,0,0,0,0,0,0,21,"KY","Alexandria",0,0,13,1.54,"8600000US41001","6.1","27163","20.1333501",39.38,17,0.00104712041884817,0,59,0,0.448071062,8620
"425",41051,185511,"41051","21_Independence","Independence","39142","21","G21039142",0,1,1,0,0,0,0,0,0,0,0,21,"KY","Independence",0,0,13,1.54,"8600000US41051","8.1","25285","21.0242919",39.41,18,0.000672068102901094,0,59,0,0.448071062,21694
"426",41071,185522,"41071","21_Newport","Newport","55884","21","G21055884",1,0,0,0,0,2,0.4,0,0,0,0,21,"KY","Newport",0,0,13,1.54,"8600000US41071","18.1","24550","19.5934604",39.38,26,0.00123129380564501,0,59,0,0.448071062,15766
"427",41169,185581,"41169","21_Russell","Russell","67458","21","G21067458",0,1,0,1,1,0,0,0,0,0,0,21,"KY","Russell",0,0,13,1.54,"8600000US41169","11.7","24548","19.9945212",42.8,4,0.000719424460431655,0,18,0,0.408350145,3589
"428",42025,185633,"42025","21_Benton","Benton","05824","21","G21005824",0,0,0,0,0,0,0,0,0,0,0,21,"KY","Benton",0,0,13,1.54,"8600000US42025","11.6","23052","12.8783748",37.4,8,0.000410867443890915,0,5,0,0.382462217,4367
"429",42220,131055,"42220","21_Elkton","Elkton","24400","21","G21024400",0,0,0,0,0,0,0,0,0,0,0,21,"KY","Elkton",0,0,13,1.54,"8600000US42220","24.5","18035","7.6244759",31.63,4,0.000581648974843682,0,28,0,0.416144811,12173
"430",42320,185706,"42320","21_Beaver Dam","Beaver Dam","04654","21","G21004654",0,0,0,0,0,0,0,0,0,0,0,21,"KY","Beaver Dam",0,0,13,1.54,"8600000US42320","25.2","18299","11.0378392",41.65,4,0.000483383685800604,0,82,0,0.471312146,3133
"431",42450,185748,"42450","21_Providence","Providence","63372","21","G21063372",0,0,0,0,0,3,0.6,0,0,0,0,21,"KY","Providence",0,0,13,1.54,"8600000US42450","16.7","18164","10.0680816",44.04,1,0.000261711593823606,0,24,0,0.413206849,3419
"432",42748,378127,"42748","21_Hodgenville","Hodgenville","37396","21","G21037396",0,0,0,0,0,0,0,0,0,0,0,21,"KY","Hodgenville",0,0,13,1.54,"8600000US42748","15.4","19242","11.4655681",31.54,4,0.000476303881876637,0,82,0,0.471312146,2775
"433",43015,185801,"43015","39_Delaware","Delaware","21434","39","G39021434",1,0,0,0,0,0,0,0.4,2,0,0,39,"OH","Delaware",0,0,3.5,2.69,"8600000US43015","8","30055","26.8826217",40.09,127,0.00265096958690797,2e-04,97,0,0.487331865,33719
"434",43054,131273,"43054","39_New Albany","New Albany","53970","39","G39053970",1,1,0,0,0,0,0,0,0,0,0,39,"OH","New Albany",0,0,3.5,2.69,"8600000US43054","4.5","54530","48.9952999",60.5,22,0.00108214461387113,0,97,0,0.487331865,7088
"435",43081,185865,"43081","39_Westerville","Westerville","83342","39","G39083342",1,0,0,0,0,0,0,0.4,2,0,0,39,"OH","Westerville",0,0,3.5,2.69,"8600000US43081","7","32720","38.7259992",60.5,140,0.00252493372048984,2e-04,97,0,0.487331865,36231
"436",43103,352711,"43103","39_Ashville","Ashville","02680","39","G39002680",1,0,0,0,0,0,0,0.4,2,0,0,39,"OH","Ashville",0,0,3.5,2.69,"8600000US43103","11","23571","14.877757",38.95,10,0.000956480153036825,0,97,0,0.487331865,3289
"437",43113,207636,"43113","39_Circleville","Circleville","15070","39","G39015070",0,0,0,0,0,0,0,0,0,0,0,39,"OH","Circleville",0,0,3.5,2.69,"8600000US43113","15.1","23306","13.829541",38.95,34,0.00144582411974826,1e-04,97,0,0.487331865,13681
"438",43420,186012,"43420","39_Fremont","Fremont","28826","39","G39028826",0,0,0,0,0,0,0,0,0,0,0,39,"OH","Fremont",0,0,3.5,2.69,"8600000US43420","15.6","22632","11.1647728",52.37,47,0.00150926431392698,1e-04,65,0,0.456713437,16655
"439",43449,186018,"43449","39_Oak Harbor","Oak Harbor","57582","39","G39057582",0,0,0,0,0,0,0,0.2,1,0,0,39,"OH","Oak Harbor",0,0,3.5,2.69,"8600000US43449","10.9","25699","16.6212651",53.17,19,0.00224878683867913,0,65,0,0.456713437,2796
"440",43460,186026,"43460","39_Rossford","Rossford","68686","39","G39068686",0,0,0,0,0,0,0,0,0,0,0,39,"OH","Rossford",0,0,3.5,2.69,"8600000US43460","7","26337","20.7733968",53.63,10,0.00157282164202579,0,65,0,0.456713437,6404
"441",43512,186036,"43512","39_Defiance","Defiance","21308","39","G39021308",0,0,0,0,1,1,0.2,0,0,0,0,39,"OH","Defiance",0,0,3.5,2.69,"8600000US43512","13.6","23281","13.8225775",44.66,31,0.00106525548950208,0,65,0,0.456713437,16063
"442",43526,186047,"43526","39_Hicksville","Hicksville","35098","39","G39035098",0,0,0,0,0,2,0.4,0.2,1,0,0,39,"OH","Hicksville",0,0,3.5,2.69,"8600000US43526","12.1","19379","13.3488083",44.66,7,0.00123022847100176,0,65,0,0.456713437,3408
"443",43543,186054,"43543","39_Montpelier","Montpelier","51772","39","G39051772",1,0,0,0,0,0,0,0.2,1,0,0,39,"OH","Montpelier",0,0,3.5,2.69,"8600000US43543","13.4","19132","9.9523416",45.28,7,0.000893312914752425,0,65,0,0.456713437,4015
"444",43545,186056,"43545","39_Napoleon","Napoleon","53550","39","G39053550",1,0,0,0,0,1,0.2,0.2,1,0,0,39,"OH","Napoleon",0,0,3.5,2.69,"8600000US43545","12.3","24501","14.9083515",43.41,22,0.00153684945860985,0,65,0,0.456713437,8817
"445",43560,395260,"43560","39_Sylvania","Sylvania","76022","39","G39076022",1,0,0,0,0,2,0.4,0,0,0,0,39,"OH","Sylvania",0,0,3.5,2.69,"8600000US43560","7.2","35698","33.0118739",65.96,76,0.00237173885906878,1e-04,65,0,0.456713437,45238
"446",43567,186086,"43567","39_Wauseon","Wauseon","81928","39","G39081928",0,0,0,0,0,0,0,0.2,1,0,0,39,"OH","Wauseon",0,0,3.5,2.69,"8600000US43567","12.6","21517","12.9706416",45.86,8,0.000603636912397193,0,65,0,0.456713437,7246
"447",43571,131682,"43571","39_Whitehouse","Whitehouse","84770","39","G39084770",0,0,1,1,1,0,0,0.4,2,0,0,39,"OH","Whitehouse",0,0,3.5,2.69,"8600000US43571","5.2","32962","23.8916449",65.96,16,0.00230414746543779,0,65,0,0.456713437,3830
"448",43907,186156,"43907","39_Cadiz","Cadiz","10800","39","G39010800",0,0,0,0,0,2,0.4,0.2,1,0,0,39,"OH","Cadiz",0,0,3.5,2.69,"8600000US43907","19.6","18512","9.6747328",48.75,4,0.000645994832041344,0,62,0,0.452526236,3284
"449",43935,186166,"43935","39_Martins Ferry","Martins Ferry","48104","39","G39048104",0,0,0,0,0,0,0,0.4,2,0,0,39,"OH","Martins Ferry",0,0,3.5,2.69,"8600000US43935","20.7","19873","9.1003557",51.39,7,0.000797539022445027,0,31,0,0.417056225,6654
"450",44041,186251,"44041","39_Geneva","Geneva","29610","39","G39029610",1,0,1,0,0,0,0,0,0,0,0,39,"OH","Geneva",0,0,3.5,2.69,"8600000US44041","15.6","21684","12.0355411",56.91,25,0.00168236877523553,0,144,0,0.523016706,6291
"451",44047,186257,"44047","39_Jefferson","Jefferson","38500","39","G39038500",0,0,0,0,0,0,0,0,0,0,0,39,"OH","Jefferson",0,0,3.5,2.69,"8600000US44047","11.2","22954","17.6156394",56.91,14,0.00145107794361526,0,144,0,0.523016706,3416
"452",44057,550822,"44057","39_Madison","Madison","46480","39","G39046480",0,0,0,0,0,2,0.4,0.6,3,0,0,39,"OH","Madison",0,0,3.5,2.69,"8600000US44057","11.2","24182","13.6697307",50.42,33,0.00165529695024077,0,144,0,0.523016706,3104
"453",44074,186309,"44074","39_Oberlin","Oberlin","57834","39","G39057834",1,0,1,1,1,0,0,0.4,2,2,0.4,39,"OH","Oberlin",0,0,3.5,2.69,"8600000US44074","18.8","22639","30.2108485",59.08,129,0.0108980315958435,2e-04,144,0,0.523016706,8381
"454",44077,186317,"44077","39_Painesville","Painesville","59416","39","G39059416",1,1,0,0,1,1,0.2,0.2,1,0,0,39,"OH","Painesville",0,0,3.5,2.69,"8600000US44077","13","26921","21.0161803",50.42,95,0.0017012893982808,1e-04,144,0,0.523016706,18474
"455",44087,186331,"44087","39_Twinsburg","Twinsburg","78050","39","G39078050",0,0,1,0,0,0,0,0.2,1,0,0,39,"OH","Twinsburg",0,0,3.5,2.69,"8600000US44087","6.3","34699","29.9284557",58.68,43,0.00214667265738106,1e-04,144,0,0.523016706,17394
